TEXT_text_len,TEXT_percent_punctuation,TEXT_percent_uppercase,TEXT_text_sentiment,TEXT_percent_bad_words,TEXT_valence,TEXT_arousal,TEXT_glove1,TEXT_glove2,TEXT_glove3,id,AUDIO_text_len,AUDIO_text_sentiment,AUDIO_percent_bad_words,AUDIO_valence,AUDIO_arousal,AUDIO_speech_percent,AUDIO_music_percent,AUDIO_silence_percent,AUDIO_loudness,AUDIO_glove1,AUDIO_glove2,AUDIO_glove3,id,VISUAL_num_faces,VISUAL_valence,VISUAL_arousal,VISUAL_gore,VISUAL_explicit,VISUAL_drug,VISUAL_suggestive,VISUAL_ocr_len,VISUAL_labels1,VISUAL_labels2,VISUAL_labels3,id,bully
2696,0.025964392,0.058976261,-0.9987,0.047882136,5.33172973,4.531135135,-0.527848256,-0.011939398,0.135379047,1.17E+18,0,0,0,-0.101048503,0.625830842,0.571428571,0.428571429,0,0.030161069,-2.313889344,-0.05190521,-0.024856726,1.17E+18,0,0,0,0.00017104,0.596037287,0.000660118,0.466780684,0,-0.340913048,-0.120832008,0.024737696,1.17E+18,bullying
2499,0.047619048,0.077631052,-0.9964,0.066528067,5.40133758,4.446815287,-0.482795206,0.058124699,0.113660206,1.11E+18,54,0.1531,0,0.485384055,0.757159052,1,0,0,0.228834227,2.711850883,-0.426961865,-0.374225494,1.11E+18,0,-0.004444792,-7.71E-05,0.000316638,0.041870135,0.007989195,0.039393302,0,-0.194523426,0.291254377,-0.117720762,1.11E+18,bullying
1136,0.022887324,0.080105634,-0.9253,0.03539823,5.695818182,4.311818182,-0.272454953,-0.141648844,-0.147875387,1.07E+18,5,0,0,-0.184344582,0.40180557,0,1,0,-0.041535968,-2.313889344,-0.05190521,-0.024856726,1.07E+18,0,0,0,5.53E-05,9.47E-05,0.00012688,0.000219141,0,0.540973186,-0.257527169,-0.351501803,1.07E+18,noneBll
1358,0.036082474,0.160530191,0.963,0.038834951,5.932692308,4.017307692,1.282021076,-0.376286715,-0.569510922,1.17E+18,20,0,0,0.122843105,0.236982032,1,0,0,0.241981742,4.2149189,0.38333628,-2.421403893,1.17E+18,1,-0.043711458,0.013814583,0.000672078,0.405939762,0.002099625,0.386158076,0,-0.371403686,-0.200251492,-0.030484867,1.17E+18,noneBll
5949,0.020675744,0.05093293,-0.9991,0.038938053,5.503457944,4.191619938,-0.38778222,0.125525308,0.154289833,1.12E+18,103,0.5994,0,0.350296733,0.444062734,0.857142857,0.142857143,0,0.199035312,3.117314746,0.019945782,-0.026960276,1.12E+18,0,0.000314583,0.00044375,0.000837774,0.000881259,0.000227957,0.003428363,0,0.144833779,-0.257261941,-0.266494786,1.12E+18,bullying
7710,0.052010376,0.11997406,0.9981,0.010788941,5.628187919,4.071744966,-0.352312388,0.031743805,-0.072189744,1.12E+18,0,0,0,0.608929333,0.319628028,0.833333333,0.166666667,0,0.176995872,-2.313889344,-0.05190521,-0.024856726,1.12E+18,0,0,0,5.42E-05,0.000590792,5.89E-05,0.001298507,0,0.38555994,-0.177066884,-0.227865077,1.12E+18,noneBll
2134,0.031865042,0.082005623,0.7987,0.02020202,5.76432,4.22352,-0.194218144,0.092018817,-0.063429195,1.13E+18,0,0,0,-1.121912009,-0.572136954,0,1,0,-0.106029819,-2.313889344,-0.05190521,-0.024856726,1.13E+18,0,0,0,0.000178339,0.001846754,0.016023789,0.006615727,5.833333333,0.37388465,-0.362486536,-0.277642346,1.13E+18,noneBll
1208,0.014900662,0.113410596,0.9785,0.014778325,5.9175,4.142045455,0.980813603,0.163797085,-0.615397473,1.11E+18,0,0,0,0.136226292,0.576417114,0,1,0,0.409326122,-2.313889344,-0.05190521,-0.024856726,1.11E+18,0,0,0,0.000125157,0.000659434,0.00058426,0.001256768,0,0.28757266,0.190589081,0.03538186,1.11E+18,noneBll
2518,0.052819698,0.073073868,0.9988,0.038076152,6.055193798,4.434108527,-0.302743278,-0.137732185,0.152128367,1.05E+18,0,0,0,0.219334693,0.498450616,0.857142857,0.142857143,0,0.116889662,-2.313889344,-0.05190521,-0.024856726,1.05E+18,0,-0.007930208,0.003627083,0.000332666,0.106676771,0.006755169,0.171744645,0,-0.23196141,-0.189007915,-0.06375371,1.05E+18,noneBll
479,0.033402923,0.511482255,-0.9817,0.105882353,5.3725,5.0395,0.185298655,-0.061333792,-0.190666756,1.15E+18,0,0,0,-0.512790594,0.385735462,0,1,0,-0.137456567,-2.313889344,-0.05190521,-0.024856726,1.15E+18,0,0,0,0.001226382,0.003074032,0.003475314,0.00458155,1.833333333,0.237883057,-0.346096566,0.460751822,1.15E+18,noneBll
736,0.095108696,0.10326087,-0.8836,0.090225564,5.737837838,4.138378378,-0.618050757,0.05302024,0.068583256,1.17E+18,58,0,0,0.543651481,0.417173468,1,0,0,-0.025977783,2.452831417,0.33024771,0.118759708,1.17E+18,1,-0.083883333,0.0052625,4.24E-06,3.18E-05,2.05E-05,0.001102842,0,0.113337896,-0.290263402,0.14898651,1.17E+18,noneBll
1252,0.055910543,0.089456869,-0.9969,0.016393443,5.001714286,4.305714286,-0.326382014,0.089124907,0.126279985,1.05E+18,0,0,0,0.135812443,0.893794584,1,0,0,0.067282842,-2.313889344,-0.05190521,-0.024856726,1.05E+18,0,-0.038220833,0.002122917,0.002879935,0.011593292,0.003494707,0.009570732,0,0.119373562,-0.19807179,-0.00092967,1.05E+18,bullying
423,0.160756501,0.06855792,-0.9393,0.016129032,4.608125,4.664375,0.455328663,0.161733023,-0.101412176,1.11E+18,82,0.1779,0,0.312930774,0.04178376,1,0,0,0.473805967,3.056013227,-0.076347906,-0.185567122,1.11E+18,0,0,0,0.000490552,0.012043435,0.013306167,0.048313975,1.333333333,0.093334707,0.192112574,-0.009019073,1.11E+18,noneBll
440,0.090909091,0.088636364,0.9062,0,5.450666667,3.974666667,1.521724297,-0.33705659,-0.23776008,1.12E+18,10,0,0,0.378257115,0.671674523,1,0,0,0.333553585,1.565461626,-0.12374385,0.542536027,1.12E+18,3,-0.019044792,0.013683333,0.001319615,0.036737008,0.005444839,0.006447214,0,0.222743759,0.249450303,0.156858112,1.12E+18,noneBll
879,0.12741752,0.104664391,0.9545,0.118881119,5.8325,4.634375,-0.297878847,-0.14918054,0.067524595,1.13E+18,0,0,0,0.168834634,0.624331769,0.428571429,0.571428571,0,0.058104001,-2.313889344,-0.05190521,-0.024856726,1.13E+18,0,0,0,0.002212127,0.146091935,0.077474689,0.428088987,0,-0.132594787,0.221368442,-0.104899424,1.13E+18,noneBll
1091,0.033913841,0.066911091,0.828,0.138095238,5.238648649,4.417027027,-0.381851836,-0.085363122,0.11652299,1.06E+18,0,0,0,-0.001010357,0.637891536,0.714285714,0.285714286,0,0.076163329,-2.313889344,-0.05190521,-0.024856726,1.06E+18,0,0,0,0.000218728,0.305003345,0.000776461,0.388027636,0,-0.114431836,0.055257865,-0.215716241,1.06E+18,bullying
923,0.086673889,0.098591549,0.9821,0.034883721,5.741269841,4.18015873,-0.19874294,-0.065841207,-0.007995953,1.17E+18,0,0,0,-0.983965344,-0.427573589,0,1,0,-0.156036276,-2.313889344,-0.05190521,-0.024856726,1.17E+18,0,2.29E-05,2.71E-05,0.000161147,0.001819107,0.000678609,0.001463117,0,0.200144173,-0.225047044,0.042918741,1.17E+18,noneBll
1448,0.019337017,0.044889503,-0.9894,0.149635036,5.247727273,4.554545455,-0.514596929,-0.070026683,0.136613041,1.12E+18,140,0.0772,0,0.430946376,0.488359238,1,0,0,0.294678374,2.647176123,0.153253969,-0.129400421,1.12E+18,1,-0.012404167,0.002808333,0.001364674,0.288553826,0.010713901,0.136921701,0,-0.318493424,-0.307904276,0.155084203,1.12E+18,bullying
1111,0.0360036,0.072907291,0.9518,0.054054054,5.599137931,4.251034483,-0.382323606,-0.041161453,0.094615384,1.04E+18,0,0,0,0.012869424,0.020193634,0,1,0,-0.101863902,-2.313889344,-0.05190521,-0.024856726,1.04E+18,0,0,0,0.005826278,0.177363217,0.021334865,0.147650065,0,0.149761294,-0.206506118,-0.067959881,1.04E+18,noneBll
11005,0.028259882,0.066606088,-0.9998,0.047195013,5.504294574,4.301984496,-0.491404633,0.084691132,0.230295433,1.03E+18,136,0.9372,0.115384615,0.329976949,0.418021663,1,0,0,0.197991766,2.781185546,0.226539808,0.009789743,1.03E+18,1,-0.046484375,0.025022917,0.04678899,0.058405491,0.021440957,0.344915903,0,-0.320301488,-0.258871627,0.177794704,1.03E+18,bullying
9478,0.036189069,0.049483013,-1,0.080303852,5.206121324,4.449926471,-0.481739681,0.057693166,0.135299236,1.04E+18,0,0,0,-0.523882622,0.03830994,0,1,0,-0.098794748,-2.313889344,-0.05190521,-0.024856726,1.04E+18,0,0,0,0.006597734,0.115840087,0.024822283,0.095819279,0,0.204418073,-0.20824225,-0.119077956,1.04E+18,bullying
5403,0.045715343,0.069405886,-0.9995,0.025519849,5.470916031,4.275343511,-0.386078309,0.070348697,-0.065074092,1.07E+18,15,0,0,-0.940363443,-0.084431378,0.166666667,0.833333333,0,-0.017643376,2.730610666,0.726599877,-2.448054328,1.07E+18,0,0,0,3.41E-05,0.000592297,0.002122237,0.026375668,0,0.393543875,0.476248959,0.301545807,1.07E+18,noneBll
576,0.0625,0.060763889,0.9678,0.047619048,5.919,4.541666667,-0.248890407,0.094319637,0.019057489,1.03E+18,0,0,0,0.316990908,0.350260247,0.571428571,0.428571429,0,0.109892974,-2.313889344,-0.05190521,-0.024856726,1.03E+18,0,0,0,0.000434281,0.067890729,0.0017389,0.093135216,0,-0.060281514,-0.152377574,0.025109618,1.03E+18,noneBll
299,0.080267559,0.056856187,-0.2732,0.127272727,5.682173913,4.697826087,-0.614313059,-0.056823229,0.289222127,1.16E+18,0,0,0,-0.410064248,0.485373649,0.285714286,0.714285714,0,0.120788983,-2.313889344,-0.05190521,-0.024856726,1.16E+18,0,0,0,0.007930318,0.35637454,0.009850996,0.232904762,0,-0.370907037,-0.068246553,0.037300495,1.16E+18,noneBll
289,0.065743945,0.089965398,-0.5093,0.117647059,5.911764706,4.902352941,-0.035779803,-0.289482383,0.087921936,1.12E+18,0,0,0,0.091167435,0.23255085,0,1,0,-0.024284119,-2.313889344,-0.05190521,-0.024856726,1.12E+18,0,-0.025288542,0.001495833,0.000154657,0.765080922,0.000294957,0.277854846,0,-0.258554409,-0.139322265,0.029511663,1.12E+18,bullying
3073,0.030589001,0.052717214,-0.9975,0.026041667,5.18127907,4.217151163,-0.291060009,0.20727761,0.021542154,1.15E+18,98,-0.6908,0.047619048,0.275195691,0.730628354,1,0,0,0.272467151,2.845489461,0.631011518,-0.189592968,1.15E+18,0,0.010871875,-0.025427083,0.001913289,0.081551127,0.12393774,0.425733482,0,-0.247974786,0.017563493,-0.142428626,1.15E+18,noneBll
949,0.057955743,0.197049526,0.9927,0.005882353,6.244722222,4.615277778,-0.20665498,0.157217487,-0.063635008,1.18E+18,0,0,0,-1.182733741,0.567493298,0,1,0,0.024320258,-2.313889344,-0.05190521,-0.024856726,1.18E+18,0,-0.099517708,0.0052875,8.51E-06,2.64E-05,3.40E-05,5.29E-05,0,0.097937563,-0.28808425,0.441018307,1.18E+18,noneBll
519,0.06743738,0.063583815,0.9469,0.06741573,5.744137931,4.544482759,0.009340735,-0.237676698,0.105509243,1.17E+18,0,0,0,0.030345188,1.080680926,1,0,0,0.13523822,-2.313889344,-0.05190521,-0.024856726,1.17E+18,0,0,0,0.000806817,0.728305233,0.00471346,0.270232465,0,-0.208661978,0.266645398,-0.172333416,1.17E+18,bullying
1334,0.03898051,0.294602699,-0.9813,0.063348416,5.576285714,4.864857143,0.375242861,-0.112326321,-0.254041615,1.18E+18,25,0,0,-1.184256695,-0.845974731,0,1,0,0.464988588,2.338578763,-0.106084988,0.646505467,1.18E+18,0,6.25E-05,-0.00025,1.62E-05,0.040226273,0.000206223,0.0023043,0,0.194915663,-0.189128924,-0.105793462,1.18E+18,noneBll
628,0.050955414,0.165605096,0.7863,0.102564103,5.226216216,4.804594595,0.055716507,-0.219520365,-0.158181738,9.48E+17,0,0,0,-0.554142234,0.541232845,0,1,0,-0.133536918,-2.313889344,-0.05190521,-0.024856726,9.48E+17,0,-0.002332292,-0.005222917,0.013042881,0.006528837,0.004222591,0.088123738,0,0.017676551,-0.352355507,0.493079752,9.48E+17,noneBll
1089,0.053259871,0.086317723,-0.9831,0.092307692,5.169344262,4.363606557,-0.684114594,0.115216956,0.053551521,1.09E+18,112,-0.6124,0,0.829790161,0.807443099,1,0,0,0.269671232,2.777046395,0.703341984,-0.454133236,1.09E+18,0,-0.006366667,0.000520833,0.000486096,0.114065212,0.006150994,0.035196475,0,-0.469878022,-0.05864445,-0.011346673,1.09E+18,bullying
1586,0.030264817,0.076923077,-0.9944,0.0625,5.377733333,4.404933333,-0.306504391,-0.008107199,0.058197173,1.17E+18,30,0,0,0.185726064,0.448124852,0.8,0.2,0,-0.051279771,3.532404348,0.103363102,0.285459829,1.17E+18,0,-0.003735417,-0.000402083,0.000556485,0.000566158,0.000454607,0.000810547,9.333333333,0.118782029,-0.304852442,0.1126448,1.17E+18,noneBll
1691,0.102306328,0.098166765,-0.953,0.078231293,5.29,4.450987654,-0.382310888,-0.049912107,-0.004963285,1.09E+18,7,0,0,-0.118636632,-0.538024958,1,0,0,0.258569652,1.836079227,-1.512271657,-0.136555238,1.09E+18,0,0,0,6.91E-05,0.000267883,0.000241412,0.001015083,1.166666667,0.270139896,0.095048758,-0.085107619,1.09E+18,noneBll
673,0.052005944,0.126300149,-0.9245,0.10483871,5.450666667,4.799666667,-0.1587476,-0.195376552,0.108848703,9.83E+17,0,0,0,-0.4362695,0.174232208,0.857142857,0.142857143,0,0.111502399,-2.313889344,-0.05190521,-0.024856726,9.83E+17,1,-0.141283333,0.009633333,0.002021375,0.286344105,0.005580813,0.236334544,0,-0.035492573,-0.156676812,-0.194484119,9.83E+17,noneBll
1217,0.134757601,0.161051767,-0.9886,0.064516129,5.404571429,4.414285714,-0.415117159,0.02351416,0.052839479,1.11E+18,0,0,0,-0.208252583,-0.341781435,0,1,0,0.079710634,-2.313889344,-0.05190521,-0.024856726,1.11E+18,0,0,0,8.34E-06,0.000316635,2.02E-05,0.0001345,0,0.496322675,-0.321531314,-0.401868097,1.11E+18,noneBll
912,0.08004386,0.050438596,0.9333,0.085889571,5.435945946,4.174054054,-0.309854745,-0.259878347,0.152069761,1.10E+18,89,0,0,0.368127337,0.456270085,1,0,0,0.289019127,2.065962724,0.34837649,-0.708627877,1.10E+18,0,-0.0052625,0.002083333,0.000469511,0.143261819,0.005225337,0.014289071,0,-0.394493496,0.016389147,-0.063144298,1.10E+18,noneBll
1462,0.023939808,0.110807114,0.9887,0.035294118,5.920612245,4.544897959,0.239322903,-0.151562877,-0.208560705,1.10E+18,25,0,0.2,0.049652757,0.317258141,0.6,0.4,0,0.094117529,2.98785404,-0.42733973,0.287150787,1.10E+18,0,0,0,0.001830269,0.012522518,0.003476491,0.103191745,0,0.118594095,-0.062345007,-0.372408553,1.10E+18,noneBll
2195,0.029612756,0.080637813,-0.9986,0.036199095,5.049736842,4.475,-0.542187516,-0.013770122,0.080505576,1.05E+18,50,-0.5994,0,-0.139258465,0.088238909,0.571428571,0.428571429,0,0.464988571,3.02226638,0.270386249,-0.379604913,1.05E+18,0,-0.0068,0.006091667,0.002530829,0.024336797,0.010709567,0.011376721,96.5,-0.231129884,-0.256144888,-0.011762838,1.05E+18,noneBll
7308,0.036398467,0.048303229,0.968,0.045616536,5.749407583,4.426753555,-0.523441294,-0.073556029,0.147658122,1.05E+18,0,0,0,-0.463639466,0.188826313,0.833333333,0.166666667,0,0.172500788,-2.313889344,-0.05190521,-0.024856726,1.05E+18,0,0,0,0.00494307,0.284657925,0.003716817,0.12325821,0,-0.033708774,0.531300045,-0.085924269,1.05E+18,bullying
1912,0.039225941,0.080020921,0.9756,0.025862069,5.948804348,4.171956522,-0.235597099,0.017244099,0.005336673,1.15E+18,0,0,0,-0.545690646,-0.16343835,0,1,0,0.47053724,-2.313889344,-0.05190521,-0.024856726,1.15E+18,0,0,0,0.123484479,0.209578065,0.133251967,0.106246112,0,0.275794015,-0.091343826,-0.17992126,1.15E+18,noneBll
3373,0.033501334,0.050103765,0.9878,0,6.215555556,3.494444444,3.323094345,-1.006871798,1.685146354,1.12E+18,19,0,0,0.317343495,0.303390418,1,0,0,0.10831824,0.576428388,0.646039678,1.64487623,1.12E+18,1,-0.053696875,-0.000547917,0.000369011,0.03992737,0.000938704,0.158298263,0,-0.39351409,0.277292367,-0.190215569,1.12E+18,noneBll
841,0.01902497,0.038049941,0.976,0.025806452,5.413658537,4.34804878,-0.218815029,0.118607531,0.038083754,1.01E+18,0,0,0,-0.134338593,0.425915888,0.571428571,0.428571429,0,-0.093276499,-2.313889344,-0.05190521,-0.024856726,1.01E+18,0,5.31E-05,-0.00014375,0.001074966,0.48806887,0.0593291,0.06767341,0.5,-0.14211433,-0.212538629,0.188745824,1.01E+18,noneBll
8215,0.033110164,0.051125989,-0.9998,0.072380952,5.166572668,4.54681128,-0.362023459,-0.073084045,0.020965553,1.09E+18,76,0,0,0.52162465,0.538220835,1,0,0,0.186795056,2.899698809,-1.073713019,-0.028692427,1.09E+18,0,0,0,0.002711845,0.058729241,0.01267534,0.323060282,0,-0.181544613,-0.180508502,-0.042832342,1.09E+18,bullying
1127,0.140195209,0.058562555,-0.9247,0.09375,4.902105263,4.65877193,-0.1276913,-0.15859584,0.066214465,1.03E+18,40,0,0,0.041632875,0.240227144,1,0,0,0.218208102,3.221443936,-0.158529251,-0.215628755,1.03E+18,0,-0.021128125,0.022345833,2.90E-05,0.000602219,0.000515758,0.000995741,0,-0.259700103,-0.213862288,0.225828109,1.03E+18,noneBll
1616,0.036509901,0.224628713,0.7372,0.020920502,6.067192982,4.446842105,0.62144068,0.069242779,-0.232281518,1.17E+18,0,0,0,-0.944646094,-0.721335819,0,1,0,-0.100480094,-2.313889344,-0.05190521,-0.024856726,1.17E+18,0,-0.010244792,-0.000195833,0.000152467,0.005649929,0.002297699,0.037461067,1.166666667,0.076224657,0.253998612,0.082249667,1.17E+18,noneBll
734,0.046321526,0.178474114,-0.3802,0.010526316,5.5125,4.3575,1.732472521,-0.034424919,-0.560600086,1.12E+18,15,0,0,-0.940029568,-0.448763179,0.166666667,0.833333333,0,0.478258725,-2.100204696,1.125802958,0.048954327,1.12E+18,0,-0.035416667,0.002083333,0.000224112,0.007856469,0.001018623,0.013913607,0,0.028886628,0.117381124,0.48231028,1.12E+18,noneBll
1532,0.04308094,0.056788512,0.9893,0.02173913,5.761473684,4.340947368,-0.493988993,0.026151304,0.239096127,1.17E+18,0,0,0,-0.250742031,-0.631718823,0,1,0,0.015611336,-2.313889344,-0.05190521,-0.024856726,1.17E+18,0,0,0,4.13E-06,3.56E-05,1.98E-06,3.65E-05,0,0.407395747,-0.217953981,-0.220994844,1.17E+18,noneBll
6997,0.051307703,0.114048878,0.9988,0.029580153,5.818562874,4.203592814,1.144584067,-0.076997833,-0.493134443,1.01E+18,39,0.4588,0,0.738586784,0.766300863,0.857142857,0.142857143,0,0.136482266,3.121309814,0.675767422,-0.06104353,1.01E+18,0,0.009116667,-0.001645833,0.000889886,0.029914146,0.01483618,0.192910256,0,-0.085694739,-0.241326735,0.18098668,1.01E+18,noneBll
4829,0.056533444,0.072892938,-0.9998,0.077790304,5.206401515,4.537348485,-0.409392322,0.047401286,0.151947348,1.09E+18,60,-0.8568,0.2,0.526581131,0.413787442,1,0,0,0.164042506,3.197675177,-0.81930997,1.25369759,1.09E+18,1,-0.0553875,0.011022917,0.000274215,0.427257359,0.000823891,0.581114787,0,-0.349882473,0.348588176,-0.191539849,1.09E+18,bullying
10657,0.027962841,0.069907103,-1,0.104048964,5.187244624,4.527862903,-0.612584569,0.005034437,0.139860834,1.01E+18,14,0.3612,0,-0.113757156,-0.006184333,0.857142857,0.142857143,0,0.09184946,3.66686479,-0.48407668,0.389018864,1.01E+18,0,-0.035533333,0.00188125,0.003106736,0.439701861,0.159950352,0.065208967,0,0.061134381,0.115691889,0.099187936,1.01E+18,bullying
1198,0.050918197,0.141068447,0.9994,0,6.279,3.501285714,2.096786317,1.84683733,0.363448438,1.17E+18,0,0,0,-0.433748749,0.132193187,0,1,0,0.084280656,-2.313889344,-0.05190521,-0.024856726,1.17E+18,1,-0.030651042,0.005389583,0.000247918,0.012563563,0.000313373,0.009164295,0,-0.155836366,0.401361383,-0.18087911,1.17E+18,noneBll
8600,0.039534884,0.032790698,0.9057,0.044837758,5.731656566,4.340262626,-0.64142206,0.039162969,0.107386665,1.16E+18,76,0.2023,0,0.148441623,0.255158638,1,0,0,0.257866066,2.924776873,0.169114306,-0.512974361,1.16E+18,0,-0.000444792,-3.54E-05,0.00194764,0.153442663,0.026759678,0.076145449,0.666666667,-0.388967894,0.088680697,-0.022602937,1.16E+18,bullying
2265,0.006181015,0.19205298,0.9374,0.007389163,5.776666667,4.291111111,1.732221794,0.131781707,-1.448764666,1.06E+18,46,0.2023,0,0.453995237,0.301389109,1,0,0,0.155232939,3.051748948,0.316058247,-0.01203672,1.06E+18,1,-0.204334375,0.011758333,0.000712468,0.062071793,0.056427167,0.12914624,0,-0.180257698,-0.081881999,-0.074466222,1.06E+18,noneBll
639,0.023474178,0.053208138,-0.9926,0.11971831,5.274047619,4.526666667,-0.513744323,-0.318347965,0.199780675,1.09E+18,62,-0.4777,0,0.18835577,0.357086892,1,0,0,0.22616159,3.262167634,-0.420801507,-0.021785335,1.09E+18,1,-0.005571875,-0.014064583,0.002436649,0.002754483,0.000652769,0.001209942,0,-0.376959845,-0.208167513,-0.033198568,1.09E+18,bullying
615,0.037398374,0.066666667,-0.9904,0.084033613,4.772439024,4.827073171,-0.36388494,-0.05640382,0.163842741,1.16E+18,0,0,0,-0.282945068,0.279166226,0,1,0,-0.000359244,-2.313889344,-0.05190521,-0.024856726,1.16E+18,0,0,0,0.000885868,0.195878076,0.001419942,0.81360943,0,-0.204304902,0.093961134,0.007342177,1.16E+18,noneBll
2005,0.045885287,0.093266833,-0.9978,0.047619048,4.963913043,4.510434783,-0.506712139,0.086103733,-0.023457811,1.06E+18,0,0,0,0.442936704,0.984711565,0.5,0.5,0,0.029541951,-2.313889344,-0.05190521,-0.024856726,1.06E+18,1,-0.062185417,0.004083333,0.00262733,0.005491568,0.008432035,0.051575512,0,-0.070174668,-0.385247137,0.396237352,1.06E+18,bullying
741,0.095816464,0.045883941,-0.9789,0,3.119473684,5.718947368,2.76476116,-2.31506077,-0.021676935,1.11E+18,0,0,0,0.34760644,0.154921441,0.428571429,0.571428571,0,0.094195085,-2.313889344,-0.05190521,-0.024856726,1.11E+18,0,-0.131105208,0.003783333,0.000388494,0.011948297,0.007045735,0.034313024,0.666666667,-0.012411159,-0.368966707,0.481329429,1.11E+18,noneBll
1561,0.023702755,0.045483664,-0.9968,0.059190031,5.342857143,4.236607143,-0.629788263,-0.024557513,0.204670457,1.18E+18,99,0.8074,0,0.213573139,0.174123871,0.857142857,0.142857143,0,0.155575749,2.652801092,0.09384274,-0.503905544,1.18E+18,2,-0.116742708,0.006325,1.42E-05,0.004886373,4.50E-05,0.994328058,0,-0.076673718,0.281240943,-0.142136416,1.18E+18,noneBll
766,0.146214099,0.052219321,-0.9891,0.068181818,4.725106383,4.483191489,-0.21277541,-0.228123615,0.164676518,1.04E+18,53,0,0,0.531446523,0.594295062,1,0,0,0.033850994,3.383551902,-0.300100468,0.138555427,1.04E+18,0,0.000360417,-0.00188125,0.001603158,0.082315282,0.002228672,0.272500502,0,-0.347945556,-0.299464481,0.092457194,1.04E+18,noneBll
1566,0.028097063,0.46743295,0.9987,0.025316456,6.012820513,4.184230769,-0.52647894,0.119698678,-0.028245666,1.15E+18,10,0,0,0.454353957,0.508363475,0.5,0.5,0,-0.008421723,-2.313889344,-0.05190521,-0.024856726,1.15E+18,0,0,0,0.001689933,0.067624981,0.025145441,0.074511608,0,-0.233609165,-0.010609396,0.048840184,1.15E+18,noneBll
1717,0.026790914,0.071054164,-0.991,0.083333333,5.642717391,4.509347826,-0.136405549,0.015942798,0.041868089,1.06E+18,14,0,0,0.383422721,0.339109529,0.857142857,0.142857143,0,0.272522623,2.133126152,0.97515132,0.187298088,1.06E+18,0,0.003315625,-0.01304375,0.000711055,0.024407807,0.039778656,0.067029828,0,0.198414208,0.090326741,0.099757578,1.06E+18,bullying
602,0.03986711,0.058139535,-0.9297,0.061403509,5.529411765,4.482941176,-0.353444539,0.111588492,-0.0658028,1.05E+18,0,0,0,-0.467198365,0.567649268,0.833333333,0.166666667,0,-0.055809949,-2.313889344,-0.05190521,-0.024856726,1.05E+18,0,0,0,0.000428533,0.019082433,0.000646436,0.085227247,0,0.302892509,0.044183094,0.042660065,1.05E+18,noneBll
1087,0.046918123,0.252069917,0.9212,0.047120419,5.744390244,4.740731707,0.228901079,-0.105201656,-0.172547902,1.18E+18,14,0.6369,0,0.496426403,-0.294223544,0.714285714,0.285714286,0,0.110911725,3.5064976,-1.215270045,-1.028484458,1.18E+18,0,-0.014266667,-0.003554167,8.21E-05,0.001607532,0.000213222,0.002043104,4.666666667,0.070132678,0.49659868,0.153796501,1.18E+18,noneBll
8378,0.029362616,0.032227262,-0.9998,0.066420664,5.489140893,4.450687285,-0.583011409,0.102360576,0.184803776,1.15E+18,110,0,0,0.720661752,0.432071061,1,0,0,0.226786997,2.652565517,-0.146865732,0.124843456,1.15E+18,1,4.38E-05,-0.008929167,0.000513625,0.024862603,0.002168486,0.002504847,0,-0.28819818,-0.122381461,0.207461949,1.15E+18,noneBll
506,0.065217391,0.055335968,0.3527,0.014492754,5.78,4.475454545,1.420326882,-0.319459822,-0.506685212,1.11E+18,0,0,0,-0.256836721,-0.421488312,0,1,0,0.464997489,-2.313889344,-0.05190521,-0.024856726,1.11E+18,0,-0.026807292,0.003047917,0.000297857,0.075705348,0.003303596,0.018631355,0,0.314598642,0.349202625,0.307639563,1.11E+18,noneBll
601,0.034941764,0.048252912,-0.9565,0.097345133,5.224,4.8824,-0.417568424,-0.151326624,0.016339599,9.49E+17,0,0,0,0.320229244,0.663245611,1,0,0,0.014404126,-2.313889344,-0.05190521,-0.024856726,9.49E+17,0,0,0,0.000946671,0.180173322,0.027321757,0.14927261,0,-0.011136391,0.052408983,-0.291182515,9.49E+17,noneBll
675,0.019259259,0.134814815,0.8733,0.05,5.851333333,4.586666667,0.379609077,-0.122029368,-0.252772419,1.17E+18,0,0,0,0.15590366,0.370604213,0,1,0,0.00344392,-2.313889344,-0.05190521,-0.024856726,1.17E+18,0,1.04E-05,-4.17E-05,0.001189478,0.029633182,0.000944746,0.015992185,0,0.322344133,-0.283235733,-0.167876096,1.17E+18,noneBll
13185,0.029351536,0.05847554,-1,0.059707394,5.232242268,4.349690722,-0.574699121,0.122540075,0.169190925,1.09E+18,127,-0.5994,0.076923077,0.264541113,0.668965182,1,0,0,0.175391631,2.567214768,0.209563358,-0.071428697,1.09E+18,0,0.001798958,-0.013510417,0.003188223,0.109229124,0.239851314,0.064648072,0,-0.215408106,0.059184023,-0.151824921,1.09E+18,bullying
3641,0.01592969,0.072782203,-0.9999,0.010738255,4.575169492,4.567259887,-0.473345657,-0.113158158,0.273655962,1.13E+18,5,0.3612,0,0.032484758,0.029167683,0.5,0.5,0,0.248701205,2.144154406,0.204301014,-0.231844216,1.13E+18,0,0,0,0.000386801,0.102517469,0.019510637,0.096240467,0,0.196813843,0.026290397,-0.01547364,1.13E+18,noneBll
